menuCode,mainCategory,subCategory,menuName,weight,foodCount
D112033,조림류,육류 및 난류조림,수삼돈육조림,126.5,9
D112034,조림류,육류 및 난류조림,시래기 등갈비 조림,274.6,15
D112035,조림류,육류 및 난류조림,오리고기장조림,115.05,9
D112036,조림류,육류 및 난류조림,육장(장조림),139.1,11
D112037,조림류,육류 및 난류조림,타콤소스닭조림,720.9,18
D112038,조림류,육류 및 난류조림,토마토소고기장조림,568.0,9
D113001,조림류,채소류조림,가지조림,106.0,9
D113002,조림류,채소류조림,감자조림,43.0,4
D113003,조림류,채소류조림,감자조림(어묵),111.0,7
D113004,조림류,채소류조림,고구마조림,122.0,11
D113005,조림류,채소류조림,깻잎조림,39.0,8
D113006,조림류,채소류조림,당근조림,100.0,6
D113007,조림류,채소류조림,마늘종조림,95.0,8
D113008,조림류,채소류조림,마늘종조림(멸치),105.0,9
D113009,조림류,채소류조림,무조림,90.0,7
D113010,조림류,채소류조림,버섯조림(양송이버섯),90.0,8
D113011,조림류,채소류조림,연근조림,69.0,5
D113012,조림류,채소류조림,우엉조림,74.0,6
D113013,조림류,채소류조림,우엉조림(소고기),88.0,5
D113014,조림류,채소류조림,우엉조림(어묵),100.0,6
D113015,조림류,채소류조림,토란조림,91.0,9
D113016,조림류,채소류조림,풋고추조림,67.0,7
D113017,조림류,채소류조림,호박조림,89.0,7
D113020,조림류,채소류조림,가지조림,60.1,9
D113021,조림류,채소류조림,가지조림,56.1,9
D113022,조림류,채소류조림,고춧잎두부조림,118.5,11
D113023,조림류,채소류조림,보리열무지짐,185.0,8
D113024,조림류,채소류조림,토마토콩조림,388.0,7
D113025,조림류,채소류조림,곤약 감자조림,423.0,11
D114001,조림류,기타 조림류,곤약조림,106.0,7
D114002,조림류,기타 조림류,두부조림(고추장),87.0,9
D114003,조림류,기타 조림류,"두부조림(고추장, 물엿)",97.0,10
D114004,조림류,기타 조림류,두부조림(돼지고기),108.0,8
D114005,조림류,기타 조림류,땅콩조림,88.0,8
D114006,조림류,기타 조림류,떡조림(고추장),87.0,9
D114007,조림류,기타 조림류,만두조림(고추장),87.0,9
D114008,조림류,기타 조림류,밤초,69.0,5
D114009,조림류,기타 조림류,유부조림,61.0,6
D114010,조림류,기타 조림류,콩조림,20.0,4
D114013,조림류,기타 조림류,두부조림,226.0,3
D114019,조림류,기타 조림류,찰옥수수 알감자 조림,879.1,11
D114020,조림류,기타 조림류,콩자반,738.0,5
D114022,조림류,기타 조림류,껍질콩두부조림,100.05,13
D121001,튀김류,어패류튀김,가자미튀김,85.0,4
D121002,튀김류,어패류튀김,갈치튀김,82.0,4
D121003,튀김류,어패류튀김,게맛살튀김,70.0,4
D121004,튀김류,어패류튀김,고등어튀김,93.0,5
D121005,튀김류,어패류튀김,광어튀김,93.0,5
D121006,튀김류,어패류튀김,굴비튀김,100.0,4
D121007,튀김류,어패류튀김,꽁치튀김,103.0,5
D121008,튀김류,어패류튀김,농어튀김,70.0,4
D121009,튀김류,어패류튀김,대구튀김,103.0,5
D121010,튀김류,어패류튀김,도미튀김,103.0,5
D121011,튀김류,어패류튀김,동태튀김(녹말가루),66.0,5
D121012,튀김류,어패류튀김,동태튀김(튀김옷),97.0,6
D121013,튀김류,어패류튀김,망둑어튀김,70.0,4
D121014,튀김류,어패류튀김,멸치튀김,87.0,4
D121015,튀김류,어패류튀김,민어튀김,93.0,5
D121016,튀김류,어패류튀김,방게튀김,70.0,4
D121017,튀김류,어패류튀김,방어튀김,70.0,4
D121018,튀김류,어패류튀김,뱅어포튀김,21.0,3
D121019,튀김류,어패류튀김,병어튀김,88.0,4
D121020,튀김류,어패류튀김,볼락튀김,70.0,4
D121021,튀김류,어패류튀김,볼락튀김(불볼락),70.0,4
D121022,튀김류,어패류튀김,볼락튀김(장문볼락),70.0,4
D121023,튀김류,어패류튀김,북어강정,53.0,8
D121024,튀김류,어패류튀김,북어튀김,70.0,4
D121025,튀김류,어패류튀김,삼치튀김,83.0,4
D121026,튀김류,어패류튀김,새우튀김,3.0,1
D121027,튀김류,어패류튀김,새치튀김,70.0,4
D121028,튀김류,어패류튀김,생선가스,85.0,3
D121029,튀김류,어패류튀김,생선뼈튀김(장어),48.0,2
D121030,튀김류,어패류튀김,어묵튀김,85.0,4
D121031,튀김류,어패류튀김,연어튀김,103.0,5
D121032,튀김류,어패류튀김,오징어탕수,142.0,14
D121033,튀김류,어패류튀김,오징어튀김,93.0,5
D121034,튀김류,어패류튀김,우럭튀김,103.0,5
D121035,튀김류,어패류튀김,임연수어튀김,103.0,5
D121036,튀김류,어패류튀김,장어튀김,70.0,4
D121037,튀김류,어패류튀김,조기튀김,93.0,5
D121038,튀김류,어패류튀김,쥐포튀김,40.0,5
D121039,튀김류,어패류튀김,참치강정,98.0,8
D121040,튀김류,어패류튀김,참치튀김,103.0,5
D121041,튀김류,어패류튀김,청어튀김,103.0,5
D121042,튀김류,어패류튀김,황새치튀김,103.0,5
D121043,튀김류,어패류튀김,다시마튀각,68.0,4
D121044,튀김류,어패류튀김,두부해물완자,152.0,12
D121045,튀김류,어패류튀김,고등어카레탕수,930.0,11
D122001,튀김류,육류튀김,깐풍기,124.0,13
D122002,튀김류,육류튀김,닭강정,111.0,12
D122003,튀김류,육류튀김,닭튀김,93.0,7
D122004,튀김류,육류튀김,돈가스,109.0,8
D122005,튀김류,육류튀김,돈저냐,75.0,12
D122006,튀김류,육류튀김,돼지고기강정,102.0,7
D122007,튀김류,육류튀김,돼지고기튀김,82.0,6
D122008,튀김류,육류튀김,라조기,124.0,13
D122009,튀김류,육류튀김,베이컨튀김,82.0,6
D122010,튀김류,육류튀김,비프커틀릿,107.0,7
D122011,튀김류,육류튀김,소고기튀김,97.0,7
D122012,튀김류,육류튀김,소시지튀김,95.0,8
D122013,튀김류,육류튀김,양념통닭,125.0,14
D122014,튀김류,육류튀김,탕수육,152.0,12
D122015,튀김류,육류튀김,햄커틀릿,85.0,7
D122017,튀김류,육류튀김,새우유자마요,131.4,12
D122018,튀김류,육류튀김,쌀 치킨텐더,142.0,13
D122019,튀김류,육류튀김,움파목살강정,72.35,12
D122020,튀김류,육류튀김,불고기미니볼,515.0,18
D122021,튀김류,육류튀김,아몬드치킨볼,316.0,12
D122022,튀김류,육류튀김,과일먹은 닭탕수,747.2,12
D122023,튀김류,육류튀김,단호박 생선탕수,303.0,11
D123001,튀김류,채소류튀김,가지튀김,113.0,9
D123002,튀김류,채소류튀김,고추튀김,61.0,5
D123003,튀김류,채소류튀김,깻잎튀김,36.0,4
D123004,튀김류,채소류튀김,도라지튀김,86.0,5
D123005,튀김류,채소류튀김,연근튀김,96.0,5
D123006,튀김류,채소류튀김,오이튀김,33.0,5
D123007,튀김류,채소류튀김,가죽부각(가죽자반튀김),1787.0,8
D123015,튀김류,채소류튀김,고추부각,137.0,4
D123016,튀김류,채소류튀김,깻잎 부각,64.3,6
D123017,튀김류,채소류튀김,단호박고기튀김,149.3,11
D123018,튀김류,채소류튀김,참깨소스를 곁들인 찹쌀더덕튀김,97.1,10
D123019,튀김류,채소류튀김,풋고추 새우살 튀김,154.15,14
D124001,튀김류,기타 튀김류,감자튀김,137.0,3
D124002,튀김류,기타 튀김류,고구마맛탕,157.0,5
D124003,튀김류,기타 튀김류,고구마튀김,120.0,3
D124004,튀김류,기타 튀김류,고구마튀김(당근),102.0,4
D124005,튀김류,기타 튀김류,두부튀김(간장포함),108.0,7
D124006,튀김류,기타 튀김류,두부튀김(소고기),114.0,10
D124007,튀김류,기타 튀김류,만두탕수,387.0,10
D124008,튀김류,기타 튀김류,만두튀김,252.0,9
D124009,튀김류,기타 튀김류,메추리알튀김,83.0,5
D124010,튀김류,기타 튀김류,밤튀김,63.0,5
D124011,튀김류,기타 튀김류,사과튀김,73.0,5
D124012,튀김류,기타 튀김류,스카치에크,287.0,10
D124013,튀김류,기타 튀김류,식빵튀김,58.0,3
D124014,튀김류,기타 튀김류,옥수수튀김,105.0,7
D124015,튀김류,기타 튀김류,인절미튀김,60.0,2
D124016,튀김류,기타 튀김류,콩튀김,140.0,8
D124019,튀김류,기타 튀김류,소시지강정,93.0,7
D124020,튀김류,기타 튀김류,옥수수맛탕,125.1,9
D124021,튀김류,기타 튀김류,연어주먹밥튀김,595.0,17
D124022,튀김류,기타 튀김류,검은깨라면크로켓,365.0,16
D125001,튀김류,해조류튀김,김말이튀김,77.0,8
D125002,튀김류,해조류튀김,김부각,20.0,5
D125003,튀김류,해조류튀김,다시마부각,22.0,5
D125004,튀김류,해조류튀김,다시마튀김,16.0,3
D125005,튀김류,해조류튀김,미역부각,30.0,5
D125006,튀김류,해조류튀김,미역튀김,12.0,4
D125007,튀김류,해조류튀김,파래튀김,25.0,5
D132002,무침류,숙채,고비나물,64.0,6
D132003,무침류,숙채,고춧잎나물,37.0,6
D132004,무침류,숙채,근대나물(고추장),88.0,9
D132005,무침류,숙채,깻잎나물,50.0,7
D132006,무침류,숙채,냉이나물(고추장),93.0,9
D132007,무침류,숙채,두릅나물(고추장),73.0,9
D132008,무침류,숙채,뜸부기나물,70.0,7
D132009,무침류,숙채,머위나물(고추장),93.0,9
D132010,무침류,숙채,메밀나물,53.0,6
D132011,무침류,숙채,무나물(들깨),47.0,6
D132012,무침류,숙채,무나물(소고기),84.0,7
D132013,무침류,숙채,무청무침,70.0,7
D132014,무침류,숙채,미나리나물(어묵),44.0,6
D132015,무침류,숙채,미나리나물(초고추장),92.0,8
D132016,무침류,숙채,미역나물(식초),81.0,9
D132017,무침류,숙채,배추나물(고추장),94.0,9
D132018,무침류,숙채,버섯무침(팽이버섯),58.0,9
D132019,무침류,숙채,비름나물,79.0,7
D132020,무침류,숙채,숙주나물,38.0,5
D132021,무침류,숙채,숙주나물(게맛살),78.0,6
D132022,무침류,숙채,숙주나물(미나리),74.0,6
D132023,무침류,숙채,시금치나물,93.0,6
D132024,무침류,숙채,시금치나물(간장),85.0,8
D132025,무침류,숙채,시금치나물(된장),98.0,7
D132026,무침류,숙채,시래기나물,57.0,6
D132027,무침류,숙채,쑥갓나물,87.0,8
D132028,무침류,숙채,쑥갓나물(유부),102.0,9
D132029,무침류,숙채,씀바귀나물(초고추장),30.0,7
D132030,무침류,숙채,오이나물,54.0,7
D132031,무침류,숙채,우거지나물,53.0,6
D132032,무침류,숙채,유채나물,70.0,7
D132033,무침류,숙채,질경이나물,70.0,7
D132034,무침류,숙채,취나물무침(된장),47.0,7
D132035,무침류,숙채,"취나물무침(말린것, 된장)",79.0,6
D132036,무침류,숙채,콩나물무침,77.0,5
D132037,무침류,숙채,"콩나물무침(겨자, 미나리)",57.0,10
D132038,무침류,숙채,콩나물무침(고춧가루),46.0,6
D132039,무침류,숙채,"콩나물무침(고춧가루, 어묵)",71.0,8
D132040,무침류,숙채,콩나물무침(무),51.0,7
D132041,무침류,숙채,토란대무침(고추장),93.0,9
D132042,무침류,숙채,호박나물(새우젓),65.0,7
D132044,무침류,숙채,가지나물,434.0,6
D132055,무침류,숙채,양하꽃대무침(양애깐무침),500.0,1
D132060,무침류,숙채,죽순채,454.0,8
D132066,무침류,숙채,탕평채,237.5,9
D132070,무침류,숙채,호박나물(호박탕쉬),612.5,5
D132072,무침류,숙채,"콩나물무침(겨자, 미나리)",39.6,10
D132073,무침류,숙채,오이무침,50.0,8
D132074,무침류,숙채,"콩나물무침(겨자, 미나리)",49.9,11
D132075,무침류,숙채,오이무침,60.6,7
D132077,무침류,숙채,무나물(들깨),60.3,6
D132078,무침류,숙채,참나물무침(된장),65.11,7
D132080,무침류,숙채,버섯무침(팽이버섯),40.1,9
D132081,무침류,숙채,무나물(들깨),48.0,6
D132082,무침류,숙채,유채나물,81.0,7
D132083,무침류,숙채,숙주나물,62.5,5
D132084,무침류,숙채,쑥갓나물,59.7,8
D132085,무침류,숙채,탕평채,118.6,9
D132086,무침류,숙채,호박나물(새우젓),47.8,7
D132087,무침류,숙채,버섯무침(팽이버섯),67.0,9
D132088,무침류,숙채,유채나물,49.3,7
D132090,무침류,숙채,메밀나물,48.0,6
D132091,무침류,숙채,건파래무침,119.0,9
D132092,무침류,숙채,노각생채,441.0,9
D132093,무침류,숙채,달래생채,166.0,7
D132094,무침류,숙채,더덕무침,208.0,10
D132095,무침류,숙채,도라지생채,154.0,8
D132096,무침류,숙채,도라지오이무침,174.0,10
D132097,무침류,숙채,도토리묵무침,456.0,9
D132098,무침류,숙채,마늘종무침,196.0,8
D132099,무침류,숙채,마른김무침,123.0,9
D132100,무침류,숙채,메밀묵무침,450.0,7
D132101,무침류,숙채,무숙채,223.0,7
D132102,무침류,숙채,부추무침,200.0,7
D132103,무침류,숙채,상추겉절이,195.0,8
D132104,무침류,숙채,오이생채,225.0,11
D132105,무침류,숙채,오이지무침,101.0,7
D132106,무침류,숙채,절임고추무침,82.0,7
D132107,무침류,숙채,감자우엉버무림,127.0,10
D132108,무침류,숙채,고사리나물,96.65,8
D132109,무침류,숙채,냉이나물,93.0,10
D132110,무침류,숙채,냉이파강회,193.4,12
D132111,무침류,숙채,녹두 취나물 무침,78.2,9
D132112,무침류,숙채,도라지나물,69.0,9
D132113,무침류,숙채,머위순나물,82.5,6
D132114,무침류,숙채,부추수수가루무침,100.0,8
D132115,무침류,숙채,우리밀 고추찜무침,63.5,8
D132116,무침류,숙채,참나물깨즙무침,103.3,8
D132117,무침류,숙채,"콩가루나물(고사리, 부추, 생표고)",91.6,11
D132118,무침류,숙채,풋마늘김무침,61.5,6
D132119,무침류,숙채,호박오가리나물,51.5,8
D132120,무침류,숙채,연근초무침,409.0,9
D132121,무침류,숙채,미역줄기두부무침,141.0,10
D132122,무침류,숙채,삼색나물과 토마토양념장,179.0,11
D132123,무침류,숙채,비름나물 된장무침,120.0,10
D132124,무침류,숙채,톳나물 두부무침,55.4,6
D132125,무침류,숙채,무염 겉절이,103.0,10
D132126,무침류,숙채,저염 겉절이,103.0,9
D132127,무침류,숙채,아욱 된장무침,235.0,7
D133001,무침류,어패류무침,게맛살무침(고추장),70.0,7
D133002,무침류,어패류무침,골뱅이무침(초고추장),122.0,9
D133003,무침류,어패류무침,굴무침,88.0,6
D133004,무침류,어패류무침,굴무침(무),134.0,8
D133006,무침류,어패류무침,꼴뚜기무침(초고추장),140.0,12
D133007,무침류,어패류무침,낙지무침(초고추장),140.0,12
D133008,무침류,어패류무침,노가리채무침(고추장),30.0,8
D133009,무침류,어패류무침,대구포무침(고추장),30.0,8
D133010,무침류,어패류무침,멸치무침(고추장),30.0,8
D133011,무침류,어패류무침,문어무침(고추장),131.0,12
D133012,무침류,어패류무침,북어채무침(고추장),28.0,6
D133013,무침류,어패류무침,새우무침(고추장),31.0,6
D133014,무침류,어패류무침,소라무침(초고추장),100.0,10
D133015,무침류,어패류무침,오징어무침(초고추장),129.0,9
D133016,무침류,어패류무침,"오징어무침(초고추장, 어묵)",139.0,10
D133017,무침류,어패류무침,"오징어무침(초고추장, 파)",134.0,9
D133018,무침류,어패류무침,"오징어무침(초고추장, 풋마늘)",112.0,8
D133019,무침류,어패류무침,오징어채무침(고추장),34.0,5
D133020,무침류,어패류무침,"오징어채무침(고추장, 물엿)",27.0,6
D133021,무침류,어패류무침,오징어채무침(초고추장),124.0,8
D133022,무침류,어패류무침,쥐포무침(고추장),31.0,7
D133023,무침류,어패류무침,피조개무침(초고추장),162.0,12
D133024,무침류,어패류무침,해파리냉채,117.0,10
D133025,무침류,어패류무침,홍어회무침(초고추장),140.0,12
D133026,무침류,어패류무침,홍합무침(초고추장),162.0,12
D133028,무침류,어패류무침,꼬막무침,983.0,11
D133033,무침류,어패류무침,대하잣즙무침,320.3,6
D133040,무침류,어패류무침,북어보푸라기(3가지색),97.0,7
D133041,무침류,어패류무침,깻잎꼬막무침,340.7,13
D133042,무침류,어패류무침,더덕해물냉채,198.6,17
D133043,무침류,어패류무침,도라지냉채,156.2,11
D133044,무침류,어패류무침,미나리오징어젓갈무침과 쌈,156.0,17
D133045,무침류,어패류무침,미나리황태무침,81.0,10
